username,state
ist195164,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-28T10:14:16Z"", ""attempts"": 2, ""seed"": 17, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist181374,"{""attempts"": 1, ""seed"": 10, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T19:32:29Z""}"
ist181348,"{""attempts"": 1, ""seed"": 12, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T00:44:41Z""}"
ist425506,"{""attempts"": 1, ""seed"": 15, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""457""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-04T13:03:12Z""}"
ist194852,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-07T10:40:31Z"", ""attempts"": 2, ""seed"": 5, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""4606.8"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425635,"{""attempts"": 1, ""seed"": 13, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-04T10:38:36Z""}"
ist425564,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-04T16:38:45Z"", ""attempts"": 2, ""seed"": 15, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist424699,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-02T18:23:23Z"", ""attempts"": 2, ""seed"": 13, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425610,"{""attempts"": 1, ""seed"": 2, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-03T10:56:56Z""}"
ist425636,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-29T13:02:53Z"", ""attempts"": 2, ""seed"": 7, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
