username,state
ist194973,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""164.6"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""94973"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.98"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.81""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T12:07:37Z""}"
ist425629,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""4.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84329"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.71"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.47""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T16:22:15Z""}"
ist181665,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""303.8"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""81665"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.18"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.75""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T13:44:13Z""}"
ist425657,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""252.9"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84357"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""4.71"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""4.69""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T17:43:25Z""}"
ist424919,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""309.1"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""83616"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.17"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.02""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T14:12:31Z""}"
ist187255,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""262.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87255"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.62"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.34""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T23:23:18Z""}"
ist426669,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""195.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""85353"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.16"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.71""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T12:02:26Z""}"
ist195089,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""344.9"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""95089"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""3.88"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""5.02""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T14:52:26Z""}"
ist187260,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""43.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87260"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""1.26"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""1.71""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T14:11:02Z""}"
ist187324,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""214.1"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87324"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.43"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.08""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T00:14:59Z""}"
ist176180,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""73.7"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""76180"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""1.01"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""1.22""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T00:30:19Z""}"
ist187142,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""140.7"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87142"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.03"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.55""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T23:18:48Z""}"
ist187148,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""363.8"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87148"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.90"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.72""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:34:48Z""}"
ist187138,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""360.5"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87138"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.89"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""3.71""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:34:48Z""}"
ist186314,"{""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""215.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""86314"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.33"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.95""}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T12:39:49Z""}"
ist187152,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""145.2"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87152"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.06"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.59""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-01T23:18:48Z""}"
ist187258,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""302.3"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""87258"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""3.10"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""4.60""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T13:06:46Z""}"
ist425653,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": ""200.2"", ""ee7985c42de044fe990bc83faa3e93d2_2_1"": ""84353"", ""ee7985c42de044fe990bc83faa3e93d2_5_1"": ""2.09"", ""ee7985c42de044fe990bc83faa3e93d2_4_1"": ""2.62""}, ""correct_map"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""ee7985c42de044fe990bc83faa3e93d2_3_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_2_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_5_1"": {}, ""ee7985c42de044fe990bc83faa3e93d2_4_1"": {}}, ""last_submission_time"": ""2019-12-02T15:26:12Z""}"
